"Despesa_Sap","Despesa_Tm1"
"Jan - PB1314.10 - FACILITIES","PB1314.3 - Gestão ITO IBM Betim - MISA"
"Jan - PB1314.11 - FACILITIES","PB1314.3 - Gestão ITO IBM Betim - MISA"
"Jan - PB1314.12 - IMANUTENÇÃO HW PSERIES","PB1312.9 - Manutenção HW Pseries SAP e TCAE"
"Jan - PB1314.13 - MANUTENÇÃO HW PSERIES","PB1312.9 - Manutenção HW Pseries SAP e TCAE"
"Jan - PB1314.14 - MANUTENÇÃO HW PSERIES","PB1312.9 - Manutenção HW Pseries SAP e TCAE"
"Jan - PB1314.15 - 0053700012 SERVIÇO DE MANUTENÇAÕ EVOLU","PB1314.3 - Gestão ITO IBM Betim - MISA"
"Jan - PB1314.16 - GESTÃO ITO IBM BETIM MISA","PB1314.3 - GESTÃO ITO IBM BETIM - MISA"
"Jan - PB1314.17 - TRANSF ICT MANUT HW SAP","PB1312.9 - Manutenção HW Pseries SAP e TCAE"
"Jan - PB1314.18 - TRANSF ICT VPN","PB1314.3 - Gestão ITO IBM Betim - MISA"
"Jan - PB1314.19 - TRANSF ICT PROXY","PB1314.3 - Gestão ITO IBM Betim - MISA"
"Jan - PB1314.20 - PROV ATIVAS SERVIÇO DE DATA CENTER","PB1314.5 - Disaster Recovery (Collocation Ativas)"
"Jan - PB1314.21 - PROV IBM DISASTER RISCOVERY MITO JA","PB1314.6 - Disaster Recovery (Manufacturing ITO)"
"Jan - PB1314.22 - PROV IBM DISASTER RISCOVERY MITO JA","PB1314.6 - Disaster Recovery (Manufacturing ITO)"
"Jan - PB1314.23 - PROV TECHEDGE SAP BASIS JANEIRO/18","PB1314.23 - SUPORTE SAP BASIS"
"Jan - PB1314.24 - PROV T SYSTEMS HISTÓRICO FISCAL SISTE","PB1314.9 - AMBIENTE HISTÓRICO CONTABIL E FISCAL"
"Jan - PB1314.25 - GESTÃO ITO IBM GITO","PB1314.2 - GESTÃO ITO IBM GITO"
"Jan - PB1315.1 - MANUTENÇÃO MICROSOFT PREMIER 7/12","PB1315.2 - SUPORTE TÉCNICO  (SUPORTE PREMIER + MCS MICROSOFT E OUTROS)"
"Jan - PB1316.1 - MIPS IBM CAPACIDADE","PB1316.1 - MIPS IBM (CAPACIDADE)"
"Jan - PB1317.1 - PROV ICT DESP FCA ITA JAN DEZ 2016","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1317.2 - PROV ICT DESP FCA ITA JAN DEZ 2017","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1317.3 - TRANSFERENCIA CAMBIAL FGA ICT","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1317.4 - PROV ICT DESP FCA ITA JAN DEZ 2016","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1317.5 - PROV ICT DESP FCA ITA JAN DEZ 2017","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1317.6 - PROV ICT DESP FCA ITA JAN DEZ 2018","PB1317.2 - INFRASTRUCTURAL COMMON SERVICES"
"Jan - PB1318.1 - PROV ORACLE LICENSES MANUTENÇÃO SW OR","PB1318.2 - MANUTENZIONE LICENZE ORACLE FCA BRASIL"
"Jan - PB1318.2 - PROV ORACLE LICENSES MANUTENÇÃO SW OR","PB1318.2 - MANUTENZIONE LICENZE ORACLE FCA BRASIL"
"Jan - PB1318.3 - PROV ORACLE LICENSES MANUTENÇÃO SW OR","PB1318.2 - MANUTENZIONE LICENZE ORACLE FCA BRASIL"
"Jan - PB1318.4 - VARIAÇÃO CAMBIAL FCA ITEM JANEIRO","PB1318.2 - MANUTENZIONE LICENZE ORACLE FCA BRASIL"
"Jan - PB1321.1 - USO SW SAAS","PB1321.2 - MANUTENÇÃO LICENÇAS SW DEVOPS"
"Jan - PB1321.2 - LICENÇAS DE USO SW","PB1321.1 - Manutenção Licenças SW Appcelerator"
"Jan - PB1321.3 - SW APPCELERATOR 1/12","PB1321.1 - Manutenção Licenças SW Appcelerator"
"Jan - PB1321.4 - TRANSF ICT SW DEVOPS","PB1321.2 - MANUTENÇÃO LICENÇAS SW DEVOPS"
"Jan - PB1321.5 - TRANSF ICT SW DEVOPS","PB1321.2 - MANUTENÇÃO LICENÇAS SW DEVOPS"
"Jan - PB1322.1 - PROV AMS L3C","PB1322.2 - AMS L3C"
"Jan - PB1322.2 - PROV NPO VOLUMETRIA AWS DEZEMBRO/17","PB1322.4 - AMAZON AWS - PLATFORM AS A SERVICE (CLOUD)"
"Jan - PB1322.3 - PROV STEFANINI AMS L3C","PB1322.2 - AMS L3C"
"Jan - PB1322.4 - SERVIÇO COMPUTAÇÃO EM NUVEM","PB1322.4 - AMAZON AWS - PLATFORM AS A SERVICE (CLOUD)"
"Jan - PB1322.5 - CÓPIA DE ANALISE NEGOCIOS BAIXA","PB1322.6 - Serviços de Automação/IoT"
"Jan - PB1322.6 - 0800028968 NPO SISTEMAS DE INFO EM","PB1322.4 - AMAZON AWS - PLATFORM AS A SERVICE (CLOUD)"
"Jan - PB1322.7 - 0800028968 NPO SISTEMAS DE INFO EM","PB1322.4 - AMAZON AWS - PLATFORM AS A SERVICE (CLOUD)"
"Jan - PB1322.8 - PROV AMS L3C","PB1322.2 - AMS L3C"
"Jan - PB1322.9 - PROV STEFANINI AMS L3C","PB1322.2 - AMS L3C"
"Jan - PB1322.10 - PROV FORCE ONE SQUADS APPS JANEIRO/","PB1322.3 - On-going projetos estratégicos (Squad Apps)"
"Jan - PB1322.11 - PROV VETTA PROFESSIONAL SERVICES JA","PB1322.5 - Serviços de Integração de Dados"
"Jan - PB1322.12 - PROV SQUADRA PROFESSIONAL SERVICES","PB1322.6 - Serviços de Automação/IoT"
"Jan - PB1322.13 - PROV AVENUE CODE AMS APLICAÇÕES DIGIT","PB1322.7 - AMS Aplicações Digital"
"Jan - PB1322.14 - PROV FORCE ONE PROFESSIONAL SERVICES","PB1322.8 - Serviços DevOps"
"Jan - PB1322.15 - PROV TAKENET PROFESSIONAL SERVICES","PB1322.16 - On-going projetos estratégicos (Squad Chatbot)"
"Jan - PB1325.1 - PROV OUTSOURCING DE IMPRESSÃO DEZEMBRO/1","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.2 - PROV OUTSOURCING DE IMPRESSÃO CJDR DEZEM","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.3 - PROV XEROX IMPRESSÃO DE GRANDES FORMAT","PB1325.3 - IMPRESSÃO DE GRANDES FORMATOS"
"Jan - PB1325.4 - IMPRESSAO XEROX DEZEMBRO","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.5 - PROV OUTSOURCING DE IMPRESSÃO JANEIRO/17","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.6 - PROV OUTSOURCING DE IMPRESSÃO CJDR JANEI","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.7 - PROV XEROX IMPRESSÃO DE GRANDES FORMAT","PB1325.3 - IMPRESSÃO DE GRANDES FORMATOS"
"Jan - PB1325.8 - PROV XEROX IMPRESSÃO GRANDES FORMATOS","PB1325.3 - IMPRESSÃO DE GRANDES FORMATOS"
"Jan - PB1325.9 - PROV XEROX IMPRESSÃO CJDR DEZEMBRO/","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1325.10 - TRANSF ICT IMPRESSAO XEROX","PB1325.2 - IMPRESSÃO DE ESCRITÓRIO"
"Jan - PB1326.1 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.2 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.3 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.4 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.5 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.6 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.7 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1326.8 - RECLASSIFICAÇÃO DESPESAS ICT ENGENHARIA","PB1326.1 - TRANSFERÊNCIA SG&A - ENGENHARIA"
"Jan - PB1327.1 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.2 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.3 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.4 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.5 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.6 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.7 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1327.8 - RECLASSIFICAÇÃO DESPESAS ICT INDUSTRIAL","PB1327.1 - TRANSFERÊNCIA SG&A - INDUSTRIAL"
"Jan - PB1329.1 - PROV ICT DESP FCA ITA JAN DEZ 2016","PB1329.1 - Repasse de Custos FCA Itália 2016/2017"
"Jan - PB1329.2 - PROV ICT DESP FCA ITA JAN DEZ 2017","PB1329.1 - Repasse de Custos FCA Itália 2016/2017"
"Jan - PB1329.3 - TRANSFERENCIA CAMBIAL FGA ICT","PB1329.1 - Repasse de Custos FCA Itália 2016/2017"
"Jan - PB1329.4 - PROV ICT DESP FCA ITA JAN DEZ 2016","PB1329.1 - Repasse de Custos FCA Itália 2016/2017"
"Jan - PB1329.5 - PROV ICT DESP FCA ITA JAN DEZ 2017","PB1329.1 - Repasse de Custos FCA Itália 2016/2017"
"Jan - PB1330.1 - LEASING HP REF DEZ/17","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.2 - LEASING HP REF NOV/17","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.3 - PROV HP LEASING NOVEMBRO A DEZEMBRO","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.4 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.5 - LEASING HP JAN/17","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.6 - LEASING HP","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.7 - LEASING HP","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.8 - LEASING HP","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.9 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.10 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.11 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.12 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.13 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.14 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.15 - 0053700040 WORKSTATION TECNICOS","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.16 - LEASING HP REF JAN/18","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1330.17 - TRANSF ICT HP LEASING","PB1330.1 - Leasing de computadores 2017/1"
"Jan - PB1331.1 - GESTÃO ITO IBM BETIM MISA ENGENHARIA","PB1331.3 - GESTÃO ITO IBM BETIM - MISA ENGENHARIA (STORAGE)"
"Jan - PB1331.2 - GESTÃO ITO IBM GITO ENGENHARIA","PB1331.2 - GESTÃO ITO IBM GITO - ENGENHARIA (TEAM CENTER)"
"Jan - PB1332.1 - GESTÃO ITO IBM BETIM MISA INDUSTRIAL","PB1332.2 - GESTÃO ITO IBM BETIM - MISA INDUSTRIAL"
"Jan - PB1332.2 - PROV NPO FACILITIES DATA CENTER GESTÃ","PB1332.3 - [POINT] GESTÃO PROXIMITY POINT"
"Jan - PB1333.1 - ICTL GERENCIA DE PROJETOS ICT MEDIA",""
"Jan - PB1333.2 - 1ª FASE DO PROJETO",""
"Jan - PB1344.1 - TRANSF ICT CONTROLE DE ACESSO CENTRALIZ","PB1344.2 - SERVIÇOS DE CONTROLE DE ACESSO CENTRALIZADO"
"Jan - PB1344.2 - PROV STEFANINI GESTÃO DE ACESSO DEZ","PB1344.2 - SERVIÇOS DE CONTROLE DE ACESSO CENTRALIZADO"
"Jan - PB1344.3 - PROV STEFANINI GESTÃO DE WORKSTATION","PB1344.2 - Serviços de Controle de Acesso Centralizado"
"Jan - PB1344.4 - PROV DELOITTE ELABORACAO CONTROLE SOX","PB1344.1 - SERVIÇOS DE SUPORTE EM SEGURANÇA ICT PARA SOX"
"Jan - PB1350.1 - TRANSF ICT VPN","PB1350.3 - SUPORTE ITO VPN"
"Jan - PB1350.2 - TRANSF ICT PROXY","PB1350.4 - SUPORTE ITO PROXY"
"Jan - PB1351.1 - TRANSF ICT ESTORNO ITÁLIA 2016 E 2017","PB1351.1 - Repasse de Custos FCA Itália"
"Jan - PB1351.2 - PROV ICT DESP FCA ITA JAN DEZ 2016","PB1351.1 - Repasse de Custos FCA Itália"
"Jan - PB1351.3 - PROV ICT DESP FCA ITA JAN DEZ 2017","PB1351.1 - Repasse de Custos FCA Itália"
"Jan - PB1351.4 - PROV ICT DESP FCA ITA JAN DEZ 2018","PB1351.1 - Repasse de Custos FCA Itália"
"Jan - PB1352.1 - PROV GLOBAL PKI CYBERSECURITY 2018","PB1352.1 - GLOBAL PKI CYBERSECURITY"
"Jan - PB1504.1 - PROV DESPESAS ICT 2016","PB1504.1 - PRODUCT COSTING AMS FIASA/FAASA"
"Jan - PB1504.2 - PROV DESPESAS ICT 2017","PB1504.1 - PRODUCT COSTING AMS FIASA/FAASA"
"Jan - PB1504.3 - PROV DESPESAS ICT 2016","PB1504.1 - PRODUCT COSTING AMS FIASA/FAASA"
"Jan - PB1504.4 - PROV DESPESAS ICT 2017","PB1504.1 - PRODUCT COSTING AMS FIASA/FAASA"
"Jan - PB1504.5 - PROV PRODUCT COSTING AMS FIASA/FAASA 20","PB1504.1 - PRODUCT COSTING AMS FIASA/FAASA"
"Jan - PB1506.1 - PROV RDA/PO 61970705 EVOLUTIVAS IBM C","PB1506.1 - MANUTENÇÕES EVOLUTIVAS"
"Jan - PB1506.2 - PROV RDA/PO 61970705 EVOLUTIVAS IBM C","PB1506.1 - MANUTENÇÕES EVOLUTIVAS"
"Jan - PB1506.3 - PROV RDA/PO 61970705 EVOLUTIVAS IBM C","PB1506.1 - MANUTENÇÕES EVOLUTIVAS"
"Jan - PB1522.1 - PROV SERVICENOW LICENÇA SW","PB1526.3 - Drive IT - Servicenow - Subscription"
"Jan - PB1522.2 - PROV SERVICENOW LICENÇA SW","PB1526.3 - Drive IT - Servicenow - Subscription"
"Jan - PB1525.1 - PROV STEFANINI PLANEJAMENTO E GESTÃO","PB1525.1 - FINANCIAL MANAGEMENT & CONTRACTS"
"Jan - PB1526.1 - PROV TCS AMS DRIVE IT JAN/18","PB1526.2 - AMS DRIVE IT"
"Jan - PB1528.1 - PROV STEFANINI FLEET MANAG PRODUÇÃO","PB1528.1 - [OUTS] FLEET MANAGEMENT - MANUFACTURING AREAS"
"Jan - PB1529.1 - GARANTIA ZEBRA 3 ANOS 18/36","PB1529.1 - [OUTS] THERMAL PRINTERS - GARANTIA"
"Jan - PB1531.1 - MAN SW KEPSERVEREX 20/36","PB1531.4 - [LICENSE] ATUALIZAÇÃO E MANUTENÇÃO DE SOFTWARE DO SEU KEPSERVEREX"
"Jan - PB1531.2 - MANUTENÇÃO SW OSS 10/12","PB1531.2 - [LICENSE] Maintenance OSS JDA PE"
"Jan - PB1532.1 - PROV ENGINEERING MANUFACTURING DEZ/1","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.2 - SUPORTE TCM ON GOING OSVALDO AGUIAR","PB1532.5 - [AMS] TCM CAX"
"Jan - PB1532.3 - 0053700013 SERVIÇO MANUT EVOLUTIVA S","PB1532.5 - [AMS] TCM CAX"
"Jan - PB1532.4 - [PLS] AMS PRODUÇÃO ON SITE TEAM LEAD","PB1532.2 - [PLS] NPL MES Extended Support"
"Jan - PB1532.5 - [PLS] MANUFACTURING ENGINEERING JR","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.6 - [PLS] MANUFACTURING ENGINEERING PL","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.7 - [PLS] MANUFACTURING ENGINEERING SR","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.8 - 0053700038 OUTROS SERVICOS DE INFORMAT","PB1532.2 - [PLS] NPL MES EXTENDED SUPPORT"
"Jan - PB1532.9 - 0053700038 OUTROS SERVICOS DE INFORMAT","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.10 - PROV ENGINEERING MANUFACTURING JAN/1","PB1532.2 - [PLS] AMS Produção - on site - Shift"
"Jan - PB1532.11 - PROV AUGE SISTEMA DE MONIT DE RESÍDUO","PB1532.7 - [AMS] Aplicações EHS (SIMCA, ION e SSE)"
"Jan - PB1532.12 - PROV STEFANINI SUPORTE TCM METODOLO","PB1532.4 - [AMS] TCM METODOLOGIA"
"Jan - PB1532.13 - TRANSF STEFANINI TCM JAN/18","PB1532.5 - [AMS] TCM CAX"
"Jan - PB1532.14 - TRANSF STEFANINI TCM JAN/18","PB1532.5 - [AMS] TCM CAX"
"Jan - PB1533.1 - PROV DESPESAS ICT 2016","PB1533.2 - AMS MES NPL"
"Jan - PB1533.2 - PROV DESPESAS ICT 2017","PB1533.2 - AMS MES NPL"
"Jan - PB1533.3 - PROV DESPESAS ICT 2016","PB1533.2 - AMS MES NPL"
"Jan - PB1533.4 - PROV DESPESAS ICT 2017","PB1533.2 - AMS MES NPL"
"Jan - PB1533.5 - PROV DESPESAS ICT 2018","PB1533.2 - AMS MES NPL"
"Jan - PB1539.1 - AMS QDA 9 10/12","PB1539.2 - [AMS] Tools Caliber Management - QDA-9"
"Jan - PB1541.1 - PROV HEAD MANUT DE HW JAN/18","PB1541.1 - Manutenção de Hardware - Manutenção Codin e Catraca"
"Jan - PB1543.1 - PROV SENIOR MANUTENÇÃO E LICENÇA VETO","PB1543.2 - LICENÇA DE USO VETORH"
"Jan - PB1544.1 - PROV FORCEONE GES MENSAL SUP DO VETO","PB1544.2 - GESTÃO MENSAL SUPORTE DO VETORH"
"Jan - PB1548.1 - SW ENGEMAM 6/12","PB1548.1 - MANUTENÇÃO SW ENGEMAN"
"Jan - PB1549.1 - CLICK WM SUPORTE OSEAS RIBEIRO","PB1549.6 - CLICK WM SUPORTE"
"Jan - PB1549.2 - PROV DI2S SCDM PARA INBOUND JAN/18","PB1549.5 - BR_SCM-Roll-out - Comunicação com fornecedor FGCM"
"Jan - PB1549.3 - PROV REPLY MAS CLICK JAN/18","PB1549.2 - Click WM AMS"
"Jan - PB1549.4 - PROV TCS SUPORTE AMS PARA OS SISTEMAS","PB1549.7 - Stars and Eleen"
"Jan - PB1549.5 - PROV T SYSTEMS OBT PATIO PERNAMBUCO M","PB1549.4 - OBT Patio Pernambuco - suporte devices e gates rfid AMS"
"Jan - PB1549.6 - CLICK WM SUPORTE OSEAS RIBEIRO","PB1549.6 - CLICK WM SUPORTE"
"Jan - PB1549.7 - CLICK WM SUPORTE OSEAS RIBEIRO","PB1549.6 - CLICK WM SUPORTE"
"Jan - PB1559.1 - 0800034570 FORCEONE NEGOCIOS & EM","PB1559.2 - On-going Projetos Estratégicos ICT PE"
"Jan - PB1559.2 - 0800034570 FORCEONE NEGOCIOS & EM","PB1559.2 - On-going Projetos Estratégicos ICT PE"
"Jan - PB1559.3 - SERVIÇO DE SUPORTE TÉCNICO WELLINGTON","PB1559.1 - SUPORTE TÉCNICO BILINGUE"
"Jan - PB1572.1 - SAP PLANTÕES 24X7 PLANT LOGISTICS","PB1572.4 - AMS SAP - PLANTÕES DIVERSOS"
"Jan - PB1572.2 - 1 FTE ADICIONAL DE ESFORÇO EM AMS","PB1572.2 - AMS SAP - MANUTENÇÃO CORRETIVA E SUPORTE + ADICIONAL ESCOPO ÁREA COMERCIAL"
"Jan - PB1572.3 - 1 FTE ADICIONAL DE ESFORÇO EM AMS","PB1572.2 - AMS SAP - MANUTENÇÃO CORRETIVA E SUPORTE + ADICIONAL ESCOPO ÁREA COMERCIAL"
"Jan - PB1572.5 - PROV ACCENTURE MAN CORRETIVA E SUP","PB1572.2 - AMS SAP - MANUTENÇÃO CORRETIVA E SUPORTE + ADICIONAL ESCOPO ÁREA COMERCIAL"
"Jan - PB1575.1 - LICENÇAS MICROSOFT 8/12","PB1575.2 - LICENÇAS MICROSOFT (2017 A 2019)"
"Jan - PB1576.1 - PROV STEFANINI INSTALL PC PE MAR A","PB1576.1 - IMAC (INSTALL PC)"
"Jan - PB1576.2 - PROV STEFANINI INSTALL PC PE MAR A","PB1576.1 - IMAC (INSTALL PC)"
"Jan - PB1576.3 - PROV STEFANINI FLEET MANAG ESCRITÓR","PB1576.2 - FIELD SERVICES"
"Jan - PB1577.1 - SERVICE DESK","PB1577.1 - SERVICE DESK"
"Jan - PB1579.1 - PROV BT TÉC RESIDENTE GESTÃO DE TELEF","PB1579.2 - TÉCNICO RESIDENTE BT"
"Jan - PB1581.1 - PROV DEZ 17 ICT NFS VIVO","PB1581.2 - TELEFONIA MÓVEL SG&A"
"Jan - PB1581.2 - PROV VIVO TRAVEL HOME INT + NOV E DEZ","PB1581.2 - TELEFONIA MÓVEL SG&A"
"Jan - PB1581.3 - MEET ME DEZEMBRO/2017","PB1581.1 - Despesas Meetme SG&A"
"Jan - PB1581.4 - MEET ME DEZEMBRO/2017","PB1581.1 - Despesas Meetme SG&A"
"Jan - PB1581.5 - 0054600001 DESPESA TELEFONIA FIXA","PB1581.3 - DESPESAS TELEFONIA FIXA SG&A"
"Jan - PB1581.6 - 0054600001 DESPESA TELEFONIA FIXA","PB1581.3 - DESPESAS TELEFONIA FIXA SG&A"
"Jan - PB1581.7 - 0054600001 DESPESA TELEFONIA FIXA","PB1581.3 - DESPESAS TELEFONIA FIXA SG&A"
"Jan - PB1581.8 - 0054600001 DESPESA TELEFONIA FIXA","PB1581.3 - DESPESAS TELEFONIA FIXA SG&A"
"Jan - PB1581.9 - MEETME DEZ/17","PB1581.1 - DESPESAS MEETME SG&A"
"Jan - PB1581.10 - ALOCAÇÃO TELEFON MO","PB1581.2 - Telefonia Móvel SG&A"
"Jan - PB1581.11 - ALOCAÇÃO TELEFON MO","PB1581.2 - Telefonia Móvel SG&A"
"Jan - PB1581.12 - ALOCAÇÃO TELEFON FI","PB1581.3 - Despesas Telefonia Fixa SG&A"
"Jan - PB1581.13 - ALOCAÇÃO TELEFON FI","PB1581.3 - Despesas Telefonia Fixa SG&A"
"Jan - PB1581.14 - TELEFONIA DE TERCEIROS NÃO RECUPERADA","PB1581.3 - Despesas Telefonia Fixa SG&A"
"Jan - PB1581.15 - TELEFONIA DE TERCEIROS RECUPERADA","PB1581.3 - Despesas Telefonia Fixa SG&A"
"Jan - PB1581.16 - PROV JAN 18 ICT NFS VIVO","PB1581.2 - TELEFONIA MÓVEL SG&A"
"Jan - PB1581.17 - PROV VIVO TRAVEL HOME INT + NOV E DEZ","PB1581.2 - TELEFONIA MÓVEL SG&A"
"Jan - PB1582.1 - PROV BT GESTÃO DE TELEPRESENÇA GOI","PB1582.3 - Gestão Mensal Telepresense - TPs e VDCs  - Técnico Residente"
"Jan - PB1582.2 - CISCO SMNT TELEP 11/12","PB1582.2 - SMARTNET DE TELEPRESENÇA - TPS E VDCS  - SMARTNET"
"Jan - PB1583.1 - 0800015418 BT LATAM BRASIL LTDA EM","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.2 - 0800015418 BT LATAM BRASIL LTDA EM","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.3 - PROV BT WAN LINK GO PLANTA MPLS SET","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.4 - ALUGUEL ROTEADOR LINK SECUNDARIO","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.5 - GERENCIA LINK","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.6 - LOCAÇÃO DE ROTEADOR CPE / PORTA MPLS","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.7 - GERENCIAMENTO POR SETOR","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.8 - 0054600008 TRANSMISSAO DE DADOS E REDE","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.10 - 0054600008 TRANSMISSAO DE DADOS E REDE","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.11 - 0054600008 TRANSMISSAO DE DADOS E REDE","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.12 - 0054600008 TRANSMISSAO DE DADOS E REDE","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1583.13 - PROV BT WAN LINK GO PLANTA MPLS SET","PB1583.2 - WAN - LINK GOIANA PLANTA - MPLS"
"Jan - PB1586.1 - PROV DESPESAS ICT 2017","PB1586.1 - [AMS] Quality Issues Management - GIM/IDS/E-CIMS"
"Jan - PB1586.2 - PROV GIM CHRYSLER 2017","PB1586.1 - [AMS] QUALITY ISSUES MANAGEMENT - GIM/IDS/E-CIMS"
"Jan - PB1586.3 - [AMS] QUALITY ISSUES MANAGEMENT GIM/ID","PB1586.1 - [AMS] QUALITY ISSUES MANAGEMENT - GIM/IDS/E-CIMS"
"Jan - PB1586.4 - [OSS] ITO SERVERS / INFRA OSS FCA PER","PB1586.1 - [AMS] QUALITY ISSUES MANAGEMENT - GIM/IDS/E-CIMS"
"Jan - PB1586.5 - [OSS] ICT GOVERNANCE FCA PERNAMBUCO 30","PB1586.1 - [AMS] QUALITY ISSUES MANAGEMENT - GIM/IDS/E-CIMS"
"Jan - PB1586.6 - [AMS] QUALITY ISSUES MANAGEMENT GIM/ID","PB1586.1 - [AMS] QUALITY ISSUES MANAGEMENT - GIM/IDS/E-CIMS"
"Jan - PB1586.7 - PROV DESPESAS ICT 2018","PB1586.1 - [AMS] Quality Issues Management - GIM/IDS/E-CIMS"
